,Day,Year,Month,Hour,Minute,LAI.MODIS,ustar,Tair,WD,wind,NEE,FC,SC,H,SH,LE,SLE,G,TS_1,TS_2,Precip,RH,pressure,CO2_1,CO2_2,VPD,SWC_1,SWC_2,Rn,PPFD_down,SW_down,SW_DIF,PPFD_up,SW_up,LW_down,LW_out,H2O,Reco,APAR,PPFD_DIF,FAPAR,ZL,SZA
1,1,2005,5,11.24137931,15.51724138,0.3969,NA,9.531034483,254.8965517,7.265172414,NA,NA,0,NA,NA,NA,NA,6.310344828,12.49103448,10.81482759,0,52.30689655,99.10441379,NA,NA,0.619689655,31.34482759,33,242.862069,773,417.9310345,NA,76.4137931,83.48275862,275.862069,367.4482759,NA,NA,NA,NA,NA,NA,55.03855377
2,2,2005,5,11.24137931,15.51724138,0.3969,0.479636364,6.9,264.4827586,7.209310345,-0.807363636,-0.807363636,0,108.2727273,NA,44.81818182,NA,-2,9.93862069,8.742758621,0,57.12068966,99.28024138,NA,NA,0.448034483,30,32,172.2068966,574.6896552,311.3793103,NA,59.44827586,63.96551724,278.7241379,354.1034483,NA,NA,NA,NA,NA,NA,54.82353473
3,3,2005,5,4.5,15,0.3969,NA,-0.7,275.5,1.42,-0.045,-0.045,0,-0.5,NA,0,NA,-35,1.395,1.91,0,87.75,99.4,NA,NA,0.072,29,31.5,-65,32,19.5,NA,3.5,9,220,296.5,NA,NA,NA,NA,NA,NA,94.33777048
4,4,2005,5,11.24137931,15.51724138,0.3969,0.167578947,13.0552069,213.5517241,1.581034483,-2.207321429,-2.207321429,0,132.2142857,NA,36.96428571,NA,45.4137931,18.31344828,15.69586207,0,28.69310345,99.94193103,NA,NA,1.205965517,30.31034483,31.51724138,244.4827586,962.9310345,515.7931034,NA,102.1724138,106.2413793,254.3448276,419.2068966,NA,NA,NA,NA,NA,NA,54.40455828
5,5,2005,5,11.24137931,15.51724138,0.3969,0.201740741,16.9137931,148.8275862,2.898965517,-2.316103448,-2.316103448,0,114.4482759,NA,28.93103448,NA,41.93103448,19.49931034,17.24551724,0,31.99310345,99.852,NA,NA,1.380068966,30.4137931,31.37931034,204.137931,800.4482759,425.3103448,NA,86.13793103,88.10344828,293.137931,426.137931,NA,NA,NA,NA,NA,NA,54.20069836
6,6,2005,5,11.24137931,15.51724138,0.3969,0.396896552,20.24827586,190.137931,4.775862069,0.357607143,0.357607143,0,107.0344828,NA,42.86206897,NA,37.27586207,20.99068966,18.73,0,39.6242069,99.36617241,NA,NA,1.559655172,30.4137931,30.86206897,204.2068966,735.7586207,384.0344828,NA,79.34482759,79,332.7586207,433.6896552,NA,NA,NA,NA,NA,NA,54.00065344
7,7,2005,5,11.24137931,15.51724138,0.3969,0.305448276,23.84137931,234.7931034,3.935172414,1.450818182,1.450818182,0,118.8965517,NA,41.51724138,NA,48.31034483,24.43517241,22.06551724,0,48.73103448,98.99382759,NA,NA,1.70562069,30.44827586,30.5862069,214.5172414,791.0689655,403.8965517,NA,86.44827586,81.93103448,349.7586207,457.1724138,NA,NA,NA,NA,NA,NA,53.80446894
8,8,2005,5,11.24137931,15.51724138,0.3969,0.430551724,24.93103448,176.8965517,5.904827586,0.1255,0.1255,0,153.9310345,NA,45.86206897,NA,43.68965517,25.37665517,23.11344828,0,42.20344828,98.87606897,NA,NA,2.016103448,30.27586207,30.37931034,251.0344828,922.4137931,475.5172414,NA,100.8275862,98.51724138,337.2758621,463.4137931,NA,NA,NA,NA,NA,NA,53.61218896
9,9,2005,5,11.24137931,15.51724138,0.3723,0.479068966,21.6137931,161.6896552,7.542413793,0.618724138,0.618724138,0,54.75862069,NA,35.10344828,NA,18.55172414,20.90310345,19.82,0,68.24137931,98.51093103,NA,NA,0.856241379,29.65517241,29.62068966,110.3103448,388.9310345,188.6551724,NA,33.27586207,29.82758621,375.2758621,423.9310345,NA,NA,NA,NA,NA,NA,53.42385621
10,10,2005,5,11.24137931,15.51724138,0.3723,0.402137931,26.41724138,228.5517241,5.124827586,-0.2722,-0.2722,0,177.3793103,NA,54.79310345,NA,49.4137931,27.64517241,25.19206897,0,49.97934483,98.60413793,NA,NA,2.05262069,29.86206897,29.37931034,282.8965517,972.862069,493.6551724,NA,82.34482759,81.62068966,352.4827586,481.5862069,NA,NA,NA,NA,NA,NA,53.23951207
11,11,2005,5,11.24137931,15.51724138,0.3723,0.31568,24.05517241,212.5862069,4.552758621,0.179142857,0.179142857,0,113.6785714,NA,28.85714286,NA,36.20689655,26.98903448,25.34344828,0,70.42758621,98.84517241,NA,NA,1.025689655,29.55172414,29,176.0344828,623.2758621,308.5862069,NA,53.34482759,47.79310345,380.1724138,464.8275862,NA,NA,NA,NA,NA,NA,53.05919652
12,12,2005,5,11.24137931,15.51724138,0.3723,0.437,16.85172414,64.03448276,7.845862069,-6.08962069,-6.08962069,0,152.6896552,NA,88.24137931,NA,9.517241379,20.91655172,19.87275862,0,78.44137931,99.55203448,NA,NA,0.479655172,29.55172414,28.001,273.1034483,803.5862069,413.5172414,NA,64.55172414,65.79310345,341.4482759,416.0689655,NA,NA,NA,NA,NA,NA,52.88294818
13,13,2005,5,11.24137931,15.51724138,0.3723,0.593642857,24.38965517,195.5862069,8.621724138,0.504636364,0.504636364,0,173.3571429,NA,62.23076923,NA,32.82758621,25.03862069,23.23551724,0.082758621,67.24482759,98.63817241,NA,NA,1.254793103,29.75862069,28.10434483,266.6896552,842.2068966,433,NA,74.35714286,74.82142857,361.8275862,455.862069,NA,NA,NA,NA,NA,NA,52.71080426
14,14,2005,5,11.24137931,15.51724138,0.3723,0.478807692,16.85865517,278.1724138,7.106896552,0.44864,0.44864,0,102.0769231,NA,118.88,NA,5.413793103,20.4362069,19.32103448,0.020689655,63.30344828,98.5107931,NA,NA,0.799517241,29.27586207,27.69034483,227.6551724,690.3103448,360.0344828,NA,59.03846154,59.42857143,331.137931,406,NA,NA,NA,NA,NA,NA,52.5428006
15,15,2005,5,11.24137931,15.51724138,0.3723,0.41837931,11.83793103,282.5862069,6.513448276,-0.693103448,-0.693103448,0,100,NA,35.5862069,NA,-4.827586207,15.85003448,14.91517241,0,59.64137931,98.95875862,NA,NA,0.585793103,27.82841379,27,143.5862069,465.5517241,247.0689655,NA,39.72413793,42.27586207,321.4137931,382.8275862,NA,NA,NA,NA,NA,NA,52.37897165
16,16,2005,5,11.24137931,15.51724138,0.3723,0.185666667,14.21724138,191.0689655,1.94137931,-3.830333333,-3.830333333,0,165.7037037,NA,16.88888889,NA,36.37931034,22.79034483,20.55931034,0,48.36896552,99.16255172,NA,NA,0.938,28.31048276,26.65517241,256.4137931,969.3793103,511.9310345,NA,84.44827586,87.68965517,275.8965517,443.6896552,NA,NA,NA,NA,NA,NA,52.21935044
17,17,2005,5,11.24137931,15.51724138,0.401,0.280551724,19.1,130.137931,4.852068966,-0.350655172,-0.350655172,0,206.0344828,NA,28.51724138,NA,33.93103448,24.49896552,22.42310345,0,46.73106897,99.05531034,NA,NA,1.301413793,28.44848276,27,282.5862069,1007.896552,534.6551724,NA,88.82758621,95.20689655,296.2758621,453.3103448,NA,NA,NA,NA,NA,NA,52.06396863
18,18,2005,5,11.24137931,15.51724138,0.401,0.334482759,22.07241379,131.3448276,5.359655172,1.098117647,1.098117647,0,167.3448276,NA,27.62068966,NA,32.44827586,25.07517241,23.10827586,0,44.78972414,98.86937931,NA,NA,1.630448276,28.37958621,26.72413793,235.2068966,846.6551724,438.9655172,NA,75.34482759,76.75862069,330.7931034,457.6896552,NA,NA,NA,NA,NA,NA,51.91285647
19,19,2005,5,12.22580645,14.51612903,0.401,0.334652174,22.04516129,207.9032258,4.807741935,0.655066667,0.655066667,0,22.83333333,NA,180.4166667,NA,24.48387097,21.94612903,21.10064516,0.341935484,77.08064516,98.15193548,NA,NA,0.748129032,34.12906452,28.74206452,238.516129,628.6774194,317.8387097,NA,37.44827586,33.27586207,371.8709677,419.7741935,NA,NA,NA,NA,NA,NA,56.51391965
20,20,2005,5,11,15,0.401,0.323833333,16.40333333,157.0333333,5.393666667,0.0066,0.0066,0,21.36666667,NA,70.63333333,NA,-0.5,18.00536667,17.3507,0,90.68666667,98.59373333,NA,NA,0.188166667,33.93333333,30.53333333,124.2,333.6333333,168.4333333,NA,17.86206897,16.86666667,365.4,392.6666667,NA,NA,NA,NA,NA,NA,53.1152951
21,21,2005,5,11.24137931,15.51724138,0.401,0.195925926,18.6,62.10344828,3.384482759,0.495607143,0.495607143,0,66.03571429,NA,160.3571429,NA,29.06896552,21.07137931,19.51275862,0.006896552,59.83103448,98.99368966,NA,NA,0.969137931,32.44827586,30.37931034,278.0344828,805.7241379,422.2068966,NA,52,53.44827586,322.8275862,413.3793103,NA,NA,NA,NA,NA,NA,51.48541965
22,22,2005,5,11.25806452,14.51612903,0.401,0.438612903,23.40322581,231.8064516,6.697741935,0.34035,0.34035,0,93,NA,100.9677419,NA,37.77419355,23.49516129,21.85806452,0,57.67741935,98.29729032,NA,NA,1.388967742,31.41935484,30,246.9354839,786.3225806,405.1935484,NA,66.03225806,69.29032258,349.7419355,438.3870968,NA,NA,NA,NA,NA,NA,54.01929687
23,23,2005,5,11.24137931,15.51724138,0.401,0.602310345,23.89310345,289.2068966,9.208275862,3.12262069,3.12262069,0,151.6551724,NA,93.96551724,NA,33.34482759,25.2652069,23.20586207,0,41.55517241,98.02441379,NA,NA,1.895206897,30.17241379,29.65517241,299.5517241,999.3793103,524.6206897,NA,87.51724138,95.17241379,319.7241379,449.5172414,NA,NA,NA,NA,NA,NA,51.22230245
24,24,2005,5,11,15,0.401,0.376233333,18.28333333,103.7666667,6.059,-1.5533,-1.5533,0,157.3666667,NA,55.6,NA,25.43333333,23.972,22.2757,0,57.95666667,98.72376667,NA,NA,0.996866667,29.6,29,265.7666667,901.5333333,475.5,NA,79.06666667,85.7,312.7333333,436.4666667,NA,NA,NA,NA,NA,NA,52.58927777
25,25,2005,5,11.24137931,15.51724138,0.4796,0.27162069,18.55517241,53.86206897,4.039310345,0.5323,0.5323,0,178.3793103,NA,43.86206897,NA,32.65517241,25.07865517,23.14241379,0,50.87589655,98.98668966,NA,NA,1.147,29.44844828,28.58662069,258.7241379,934.4137931,495.137931,NA,81.96551724,89.89655172,301.4482759,447.9310345,NA,NA,NA,NA,NA,NA,50.97687285
26,26,2005,5,11.24137931,15.51724138,0.4796,0.362931034,20.6,259.6551724,4.963793103,3.27325,3.27325,0,136.1724138,NA,55.96551724,NA,28.51724138,23.85382759,22.22793103,0,50.37931034,98.81744828,NA,NA,1.326241379,28.86227586,28.001,221.9310345,773.8965517,402.4137931,NA,68.37931034,73.65517241,338.3103448,445.137931,NA,NA,NA,NA,NA,NA,50.8608418
27,27,2005,5,11.24137931,15.51724138,0.4796,0.482793103,20.81724138,257.137931,6.108965517,2.154,2.154,0,171.4827586,NA,55.51724138,NA,26.34482759,25.23417241,23.31827586,0,42.36206897,98.71434483,NA,NA,1.526448276,28.31103448,27.82841379,261.2413793,884.8965517,466.6206897,NA,77.55172414,85.13793103,326,446.1034483,NA,NA,NA,NA,NA,NA,50.74929113
28,28,2005,5,11.24137931,15.51724138,0.4796,0.519413793,19.6862069,263.4137931,7.051034483,4.348833333,4.348833333,0,196.3103448,NA,54.86206897,NA,20.96551724,24.17103448,22.56206897,0,47.50348276,98.57662069,NA,NA,1.337965517,27.51775862,27,263.8275862,902.0344828,481.8275862,NA,79.62068966,90.34482759,310,437.6551724,NA,NA,NA,NA,NA,NA,50.64223761
29,29,2005,5,11.5,15,0.4796,0.29537931,21.2867,171.8,3.996666667,-0.27225,-0.27225,0,101,NA,45.16666667,NA,29.46666667,24.02803333,22.43166667,0,39.89333333,98.80713333,NA,NA,1.636366667,27.53396667,26.93333333,179.1666667,691.3333333,359.2333333,NA,60.4,65.46666667,330.7333333,445.4333333,NA,NA,NA,NA,NA,NA,51.80068442
30,30,2005,5,11.5,15,0.4796,0.215692308,21.71333333,97,3.144333333,1.277166667,1.277166667,0,111.2758621,NA,125.1034483,NA,41.73333333,27.36136667,25.4787,0.006666667,48.21003333,98.8703,NA,NA,1.491533333,27.76723333,26.56666667,241.7,870.7666667,448.2666667,NA,73.7,79.1,336.9333333,464.3666667,NA,NA,NA,NA,NA,NA,51.70193208
31,31,2005,5,11.5,15,0.4796,0.27275,22.92333333,53.23333333,3.735666667,-0.182230769,-0.182230769,0,169.9666667,NA,59.48275862,NA,42.33333333,28.92433333,26.632,0,39.98333333,99.07673333,NA,NA,1.8601,27.56726667,26.4,261.6666667,995.5666667,522.8333333,NA,85,96.2,314.8,479.8,NA,NA,NA,NA,NA,NA,51.60767802
32,1,2005,6,11.5,15,0.4796,0.382466667,24.31003333,75.53333333,5.841333333,-0.003366667,-0.003366667,0,172.2666667,NA,53.73333333,NA,31.83333333,28.78673333,26.6497,0,47.82333333,98.82696667,NA,NA,1.735533333,27.2338,26,262.7333333,914.5333333,479.4666667,NA,77.1,87.63333333,342.3,471.2666667,NA,NA,NA,NA,NA,NA,51.51793634
33,2,2005,6,11.74193548,15.48387097,0.6886,0.29736,17.47741935,55.96774194,3.94483871,-2.976823529,-2.976823529,0,21.2,NA,77.88888889,NA,-3.064516129,19.79548387,19.89032258,0.038709677,93.86774194,98.59390323,NA,NA,0.125193548,26.51612903,25.06451613,81.4516129,250.8064516,112.0645161,NA,16.53846154,16.03225806,386.3870968,400.9677419,NA,NA,NA,NA,NA,NA,52.609364
34,3,2005,6,11.5,15,0.6886,0.1885,20.39666667,131.2666667,2.226333333,-1.798137931,-1.798137931,0,44.9,NA,2.066666667,NA,15.53333333,22.67466667,21.724,0,86.73666667,98.43013333,NA,NA,0.351666667,26.73333333,25,122.6,378.7666667,183.7666667,NA,27.16666667,28.36666667,393.3666667,426.1333333,NA,NA,NA,NA,NA,NA,51.35204082
35,4,2005,6,11.25806452,14.51612903,0.6886,0.422225806,26.80322581,159.2258065,6.096451613,-1.8238,-1.8238,0,124.2258065,NA,73.53333333,NA,41.83870968,29.83129032,27.50645161,0,67.49032258,98.38754839,NA,NA,1.364548387,27.32312903,25,259.2903226,853.2258065,436.6774194,NA,66.90322581,79.03225806,379.2258065,477.6451613,NA,NA,NA,NA,NA,NA,52.6827139
36,5,2005,6,11.25806452,14.51612903,0.6886,0.495258065,29.34848387,197.1612903,6.958709677,-1.249516129,-1.249516129,0,110.6774194,NA,71.70967742,NA,39.83870968,30.99387097,29.02,0,57.55483871,98.27474194,NA,NA,1.918064516,27.25832258,25,225.8064516,771.3225806,390.6129032,NA,60.61290323,71.32258065,393.0645161,486.516129,NA,NA,NA,NA,NA,NA,52.6117043
37,6,2005,6,11.25806452,14.51612903,0.6886,0.262566667,27.64516129,233.0967742,3.134516129,-3.001741935,-3.001741935,0,124.2580645,NA,77.41935484,NA,44.38709677,33.09645161,30.3783871,0,47.18390323,98.72012903,NA,NA,2.168935484,26.61290323,24.03225806,254,932.4193548,478,NA,72.41935484,87.16129032,358.7741935,495.5806452,NA,NA,NA,NA,NA,NA,52.54529455
38,7,2005,6,11.25806452,14.51612903,0.6886,0.357258065,28.45809677,178.3225806,4.217741935,-4.261322581,-4.261322581,0,120.7741935,NA,76.03225806,NA,40.35483871,34.38774194,31.41387097,0,61.96774194,98.56480645,NA,NA,1.711516129,26.16129032,24,251.8709677,869.7419355,440.1612903,NA,65.4516129,78.35483871,388.7741935,498.9032258,NA,NA,NA,NA,NA,NA,52.48349141
39,8,2005,6,11,15,0.6886,0.386137931,27.17003333,187.1,4.688666667,-4.449074074,-4.449074074,0,117.2068966,NA,82.71428571,NA,31.8,33.67233333,31.05766667,0.006666667,68.04336667,98.48343333,NA,NA,1.3228,25.6,23,234.2666667,782.3,393,NA,60.67857143,69.16666667,394.7666667,484.3,NA,NA,NA,NA,NA,NA,51.26301498
40,9,2005,6,11.5,15,0.6886,0.3385,27.52333333,186.0333333,3.787333333,-6.81412,-6.81412,0,120.1153846,NA,80.88,NA,39.16666667,34.9097,31.72966667,0.086666667,66.53666667,98.6373,NA,NA,1.340933333,25.26666667,22.7,270.1333333,912.5333333,460.5666667,NA,65.5,79.86666667,383.5,494.4,NA,NA,NA,NA,NA,NA,50.9637759
41,10,2005,6,11.5,15,1.0664,0.328375,26.96666667,178.4666667,3.588666667,-8.320411765,-8.320411765,0,148.8235294,NA,119.8823529,NA,24.66666667,32.389,30.331,0.233333333,74.03,98.71723333,NA,NA,1.038833333,24.96666667,22,211.9333333,698.3666667,344.9666667,NA,50.32142857,58.76666667,406.3333333,480.5333333,NA,NA,NA,NA,NA,NA,50.91510034
42,11,2005,6,10.08571429,14.57142857,1.0664,0.4188,23.42857143,164.0285714,4.571428571,-4.225875,-4.225875,0,21.04,NA,124.125,NA,6.571428571,24.85228571,24.53971429,0.068571429,91.17714286,98.71482857,NA,NA,0.267628571,26.57142857,22,136.0857143,390.7428571,194.3142857,NA,18.25714286,27.6,400.9428571,431.5428571,NA,NA,NA,NA,NA,NA,59.36754332
43,12,2005,6,11.25806452,14.51612903,1.0664,0.282,22.54516129,79.19354839,3.153870968,-5.585290323,-5.585290323,0,26.93548387,NA,81.64516129,NA,11.06451613,24.91967742,24.29096774,0,89.25483871,98.50048387,NA,NA,0.305580645,27,22,142.1612903,417.0967742,204.3225806,NA,19.7,29.80645161,397.8709677,430.2903226,NA,NA,NA,NA,NA,NA,52.24373938
44,13,2005,6,12.08823529,15,1.0664,0.463066667,26.13823529,193.6764706,5.282941176,-8.416517241,-8.416517241,0,80.2,NA,144.3333333,NA,38.52941176,29.33205882,27.73676471,0.094117647,73.32058824,98.23879412,NA,NA,1.102117647,26.79411765,22,281.0294118,820.3823529,421.8235294,NA,46.67647059,72.20588235,389.7647059,458.3529412,NA,NA,NA,NA,NA,NA,56.55876009
45,14,2005,6,10.2,15.42857143,1.0664,0.552823529,22.38,206.8,6.162,-6.98437037,-6.98437037,0,42.79411765,NA,320.6428571,NA,10.62857143,23.74885714,22.93285714,0.017142857,79.42005714,98.07174286,NA,NA,0.610885714,26.71428571,20.62857143,268.5714286,722.7714286,377.6,NA,38.02857143,58.51428571,373.4285714,423.8,NA,NA,NA,NA,NA,NA,58.74365809
46,15,2005,6,11.5625,15,1.0664,0.55540625,22.53125,269.53125,6.621875,-7.2786875,-7.2786875,0,58.53125,NA,177.875,NA,29.3125,24.7621875,23.4078125,0,72.98128125,98.303875,NA,NA,0.7815,12.25,11,268,772.84375,407.09375,NA,40.375,72.09375,359.5625,426.40625,NA,NA,NA,NA,NA,NA,53.79943469
47,16,2005,6,11.25806452,14.51612903,1.0664,0.234862069,20.66129032,293.3225806,2.671935484,-7.774566667,-7.774566667,0,77.93333333,NA,152.6333333,NA,73.70967742,28.04677419,26.04422581,0.006451613,61.66129032,98.68122581,NA,NA,1.077677419,12.29032258,11.09677419,310.5483871,947.6129032,505.9354839,NA,52,93.58064516,330.1612903,431.9354839,NA,NA,NA,NA,NA,NA,52.13517597
48,17,2005,6,11.25806452,14.51612903,1.0664,0.32083871,19.92906452,183.8709677,3.825483871,-5.455548387,-5.455548387,0,72.93548387,NA,118.5806452,NA,41.51612903,26.94225806,25.38193548,0,57.62903226,98.64551613,NA,NA,1.050419355,12.12903226,12,239.8064516,762.9677419,404.483871,NA,42.2,75.61290323,336.1290323,425.3225806,NA,NA,NA,NA,NA,NA,52.11959189
49,18,2005,6,11.25806452,14.51612903,1.8907,0.319580645,19.24193548,66.96774194,3.385806452,-8.86316129,-8.86316129,0,75.4516129,NA,100.1290323,NA,43.25806452,25.92777419,24.57451613,0,65.57741935,99.04896774,NA,NA,0.837064516,12,12,237.3225806,736.0322581,393.7419355,NA,38.61290323,77.12903226,343.5806452,422.8064516,NA,NA,NA,NA,NA,NA,52.10862474
50,19,2005,6,11.25806452,14.51612903,1.8907,0.29783871,21.35806452,55.12903226,2.902903226,-15.5546129,-15.5546129,0,89.93548387,NA,142.8064516,NA,71.96774194,28.54903226,26.83967742,0,64.62258065,99.48096774,NA,NA,1.008774194,12,12,284.8709677,910.4193548,482.3870968,NA,46.16129032,94.16129032,334.7419355,438.4516129,NA,NA,NA,NA,NA,NA,52.1022702
51,20,2005,6,11.25806452,14.51612903,1.8907,0.217074074,23.44516129,56.96774194,2.097419355,-15.38136667,-15.38136667,0,77.61290323,NA,152.2666667,NA,72.51612903,30.73874194,28.78293548,0,55.49035484,99.54241935,NA,NA,1.406935484,12.32258065,12,302.2580645,965.2580645,503.6451613,NA,47.03225806,93.61290323,341.5806452,449.5806452,NA,NA,NA,NA,NA,NA,52.10052312
52,21,2005,6,11.25806452,14.51612903,1.8907,0.285935484,25.26451613,248.9677419,3.002258065,-17.19458065,-17.19458065,0,60.93548387,NA,185.2580645,NA,54.25806452,30.63548387,28.84032258,0,61.55806452,99.28419355,NA,NA,1.395580645,12.38709677,12,296.483871,919.1612903,475.4516129,NA,43.51612903,90.58064516,366.9677419,455.1935484,NA,NA,NA,NA,NA,NA,52.10337758
53,22,2005,6,11.25806452,14.51612903,1.8907,0.249678571,26.40322581,92.41935484,2.457419355,-17.81254839,-17.81254839,0,54.80645161,NA,176.7096774,NA,60.29032258,32.86096774,30.74003226,0,53.75483871,99.37451613,NA,NA,1.763354839,12.4516129,12,333.3225806,950.7741935,487.5806452,NA,42.35483871,88.80645161,397,462.516129,NA,NA,NA,NA,NA,NA,52.11082686
54,23,2005,6,11.25806452,14.51612903,1.8907,0.337193548,27.50322581,167.5483871,3.795483871,-19.51212903,-19.51212903,0,36.67741935,NA,178,NA,49,31.56193548,29.68067742,0,56.8483871,99.22293548,NA,NA,1.658516129,12.41935484,12,287.3870968,849.483871,441.483871,NA,37.29032258,85.51612903,395.5483871,464.2258065,NA,NA,NA,NA,NA,NA,52.12286345
55,24,2005,6,11.25806452,14.51612903,1.8907,0.280580645,29.49680645,210.0645161,3.051935484,-22.84989655,-22.84989655,0,37.67741935,NA,195.9310345,NA,54.93548387,34.1716129,31.84745161,0,65.80645161,99.10029032,NA,NA,1.560580645,12.5483871,12,307.0967742,905.1290323,469.1935484,NA,38.67741935,88.32258065,404.1290323,477.9032258,NA,NA,NA,NA,NA,NA,52.1394791
56,25,2005,6,11.25806452,14.51612903,1.8907,0.223037037,29.071,181.0645161,2.236774194,-23.83182759,-23.83182759,0,37.53333333,NA,181.8965517,NA,47.90322581,33.83806452,31.7283871,0,66.48387097,99.14245161,NA,NA,1.47616129,12.64516129,11.61290323,320.3225806,807.9677419,421.516129,NA,32.58064516,77.67741935,449.9677419,473.6451613,NA,NA,NA,NA,NA,NA,52.16066477
57,26,2005,6,11.25806452,14.51612903,2.3979,0.163846154,29.42909677,159.483871,1.945806452,-22.67817241,-22.67817241,0,37.74193548,NA,192.862069,NA,50.67741935,34.61680645,32.32422581,0,60.71290323,99.21367742,NA,NA,1.761387097,12.70967742,11.19354839,335.9677419,845.0645161,444.1612903,NA,33.93548387,81.38709677,449.7419355,476.5483871,NA,NA,NA,NA,NA,NA,52.18641066
58,27,2005,6,11.25806452,14.51612903,2.3979,0.242785714,28.92258065,146.5806452,2.3,-23.24735484,-23.24735484,0,33.61290323,NA,180.3548387,NA,42.61290323,33.90967742,31.95616129,0,64.58387097,99.18767742,NA,NA,1.515225806,13,11,341.2580645,810.0322581,422.6129032,NA,31.74193548,78.77419355,470.5806452,472.9677419,NA,NA,NA,NA,NA,NA,52.21670621
59,28,2005,6,11.5,15,2.3979,0.276103448,28.7,210.8666667,2.515666667,-25.11482143,-25.11482143,0,43.33333333,NA,195.3928571,NA,38.03333333,33.462,31.57133333,0,68.3767,98.95723333,NA,NA,1.3595,13,11,338.7,818.3333333,424.2666667,NA,31.73333333,78.96666667,464.6333333,471.3,NA,NA,NA,NA,NA,NA,50.82429366
60,29,2005,6,10.48484848,14.54545455,2.3979,0.158633333,28.01521212,142.3333333,1.804848485,-22.32865517,-22.32865517,0,12.58064516,NA,190.4333333,NA,21.78787879,29.11578788,28.51090909,0.048484848,76.32424242,98.86381818,NA,NA,1.026,13,11.06060606,322.3636364,758.3030303,390.1515152,NA,26.09090909,69.66666667,460.2121212,458.2424242,NA,NA,NA,NA,NA,NA,56.80241102
61,30,2005,6,11.5,15,2.3979,0.3475,29.01,232.2333333,3.358333333,-22.73813333,-22.73813333,0,-5.066666667,NA,243.4,NA,16.93333333,29.66103333,28.832,0,65.42666667,98.57023333,NA,NA,1.476266667,13,11,350.5333333,824.5666667,423.7666667,NA,29.96428571,82.56666667,471,461.5,NA,NA,NA,NA,NA,NA,50.90548873
62,1,2005,7,11.5,15,2.3979,0.425733333,24.11666667,292,4.467666667,-19.39573333,-19.39573333,0,54.26666667,NA,208.6666667,NA,11.76666667,29.372,28.317,0,61.90666667,98.54716667,NA,NA,1.2304,13,11,412.3666667,967.8666667,510.2333333,NA,33.4,101.4333333,441.2,437.7,NA,NA,NA,NA,NA,NA,50.95284664
63,2,2005,7,11.5,15,2.3979,0.240964286,20.63333333,188.0666667,1.964,-19.47983333,-19.47983333,0,93.9,NA,133.0666667,NA,9.533333333,28.29666667,27.08933333,0,65.62,98.89016667,NA,NA,0.9107,13,11,367.6,953.2,506.2,NA,31.73333333,98.73333333,384.9333333,424.9,NA,NA,NA,NA,NA,NA,51.00469509
64,3,2005,7,11.5,15,2.3979,0.218965517,24.58666667,156.5,1.988,-23.02073333,-23.02073333,0,54.53333333,NA,189.2333333,NA,25.4,29.834,28.15933333,0,58.78666667,98.76726667,NA,NA,1.458433333,13,11,398.9,958.9666667,498.2666667,NA,31.7,92.4,438.3333333,445.1666667,NA,NA,NA,NA,NA,NA,51.06102086
65,4,2005,7,11.5,15,2.6625,0.31137037,25.8,218.5333333,2.962666667,-17.82234483,-17.82234483,0,29.65517241,NA,137.2413793,NA,15.73333333,29.12166667,27.91733333,0.006666667,75.2,98.7905,NA,NA,0.9175,13,11,265.7,637.0333333,329.8666667,NA,25.7826087,63.4,446.2,446.9666667,NA,NA,NA,NA,NA,NA,51.12180992
66,5,2005,7,11.5,15,2.6625,0.242137931,24.35,282.3,2.473333333,-26.56527778,-26.56527778,0,37.75862069,NA,301.3684211,NA,9.466666667,27.6957,26.77366667,0.006666667,72.27333333,99.05366667,NA,NA,0.9508,13,11,309.0666667,889.1333333,452.7333333,NA,27.96551724,85.56666667,380.3,438.1666667,NA,NA,NA,NA,NA,NA,51.18704748
67,6,2005,7,11.5,15,2.6625,0.171615385,24.63333333,73.53333333,1.325,-22.07223333,-22.07223333,0,46.26666667,NA,147.8333333,NA,18.9,27.57543333,26.48233333,0,69.08333333,99.08363333,NA,NA,1.0569,13,11,331.3333333,818.8,424.9666667,NA,26.63333333,81.4,428.6,440.9,NA,NA,NA,NA,NA,NA,51.25671792
68,7,2005,7,11.5,15,2.6625,0.3054,25.18666667,56.63333333,2.576,-21.60323333,-21.60323333,0,53.6,NA,156.1333333,NA,20.66666667,29.28173333,27.85766667,0,70.24333333,99.05386667,NA,NA,1.0578,13,11,358.1333333,852.9333333,447.3333333,NA,28.17241379,87.23333333,443.7666667,445.7,NA,NA,NA,NA,NA,NA,51.33080484
69,8,2005,7,11.5,15,2.6625,0.195692308,25.27,161.1666667,1.540666667,-20.67233333,-20.67233333,0,54.53333333,NA,156.3,NA,23.53333333,29.578,27.91273333,0,60.59666667,99.24396667,NA,NA,1.407766667,13,11,376.1333333,870.3333333,455.8666667,NA,28.46666667,86.93333333,452.9333333,445.5333333,NA,NA,NA,NA,NA,NA,51.40929098
70,9,2005,7,11.5,15,2.6625,0.218185185,25.99333333,82.06666667,1.889333333,-20.06616667,-20.06616667,0,58.6,NA,182.2666667,NA,26,31.28733333,29.0367,0,50.49333333,99.3801,NA,NA,1.838866667,13.26693333,11,426.1,976.8666667,509.1666667,NA,31,92.2,461.0333333,451.8,NA,NA,NA,NA,NA,NA,51.49215826
